User ID,family member,seasons,weekly,monthly,by cycle
19733,8,Winter,4.19,21.46,62.36
29378,5,Winter,2.64,9.41,28.52
79098,3,Winter,1.64,6.44,23.51
52035,4,Summer,4.28,19.97,51.18
67559,6,Winter,2.98,12.06,34.04
10205,4,Winter,2.17,7.52,25.42
47435,5,Winter,2.20,10.11,33.23
39336,7,Summer,8.12,29.93,82.43
76174,9,Summer,8.82,38.34,136.96
70309,2,Summer,2.05,7.97,25.42
96826,2,Autumn,1.33,4.96,18.18
11069,6,Spring,4.81,21.52,67.83
43732,6,Summer,5.70,29.69,73.52
38605,2,Winter,1.21,4.56,14.33
19441,7,Autumn,4.12,19.96,59.47
58774,8,Summer,8.56,40.31,112.53
20828,2,Spring,1.93,6.93,22.50
67467,7,Summer,6.69,27.74,97.73
58108,8,Spring,5.99,29.92,89.21
43346,9,Summer,9.73,44.55,111.37
40462,2,Autumn,1.22,6.57,18.02
51723,7,Summer,7.93,32.34,91.63
13876,7,Spring,4.84,26.55,64.43
75499,7,Spring,6.45,26.38,80.01
36832,6,Autumn,3.75,17.34,60.16
20776,4,Spring,3.43,12.53,35.04
67895,8,Spring,7.77,33.50,103.04
17998,9,Spring,6.31,34.51,106.13
96537,6,Autumn,4.22,18.95,58.98
63921,8,Winter,3.89,17.31,55.30
29784,3,Autumn,2.11,8.42,25.78
39894,2,Spring,1.55,6.24,19.08
37778,2,Autumn,1.51,5.40,18.72
33831,8,Autumn,5.82,23.75,81.51
23003,7,Winter,3.12,16.04,40.70
92735,9,Summer,9.88,39.46,125.24
63058,2,Winter,0.88,3.96,11.42
60634,2,Summer,2.13,9.43,23.33
90947,7,Autumn,4.12,20.55,51.19
83039,4,Autumn,2.79,12.54,32.91
15045,2,Autumn,1.37,6.23,18.42
62877,3,Summer,2.91,12.43,44.47
53827,6,Autumn,4.35,17.24,49.83
23929,4,Winter,2.35,10.19,30.91
36876,7,Summer,7.50,35.41,97.26
37070,4,Autumn,2.23,10.72,34.88
33429,5,Spring,4.26,16.35,57.16
18799,8,Spring,5.96,29.14,90.11
55359,2,Autumn,1.20,5.64,15.00
97004,2,Spring,1.52,6.40,22.78
27167,8,Winter,4.01,17.34,48.57
23845,7,Winter,3.65,16.21,40.51
88035,2,Spring,1.62,6.39,19.01
14775,5,Summer,4.78,19.56,72.40
85222,8,Winter,5.08,17.08,54.63
85416,5,Spring,3.79,20.87,62.90
57890,3,Winter,1.28,6.00,18.86
92211,9,Autumn,6.36,25.89,85.44
20117,6,Autumn,3.97,18.15,50.40
32809,9,Spring,8.27,38.13,107.40
53639,3,Spring,2.04,8.85,31.64
24079,6,Spring,4.59,22.60,67.33
98795,7,Spring,6.23,23.60,66.08
42063,3,Spring,2.10,8.99,31.95
75791,5,Autumn,3.22,14.71,45.70
89075,6,Summer,5.01,21.98,76.45
96648,4,Spring,3.61,14.16,41.53
32693,8,Winter,5.04,17.43,59.93
87769,5,Autumn,3.63,14.84,43.57
85218,3,Winter,1.54,8.11,19.67
16653,6,Winter,2.55,12.82,33.70
51264,4,Autumn,2.73,12.76,41.83
96415,3,Winter,1.78,6.45,20.92
93016,8,Spring,5.54,27.13,94.24
76200,6,Autumn,4.53,17.61,48.69
64809,2,Spring,1.72,6.79,22.92
16010,3,Winter,1.51,6.52,17.30
92462,8,Winter,3.58,17.02,51.13
39891,2,Spring,1.88,6.83,24.15
27577,5,Summer,4.22,18.92,58.39
69288,2,Autumn,1.36,5.43,15.07
86490,4,Autumn,2.28,12.18,36.23
72096,4,Winter,2.53,10.68,30.12
30137,9,Spring,7.76,39.26,102.83
13409,7,Spring,6.07,26.36,73.57
93162,7,Spring,6.25,28.89,88.12
67787,2,Winter,0.98,5.29,13.58
55338,7,Summer,5.85,32.86,90.98
23569,6,Winter,3.36,14.45,42.52
39514,5,Winter,2.44,11.66,33.37
66726,4,Spring,3.36,13.82,43.50
66047,5,Summer,4.56,21.61,58.74
79403,6,Spring,4.96,20.88,58.17
34103,5,Summer,4.22,20.46,68.11
80423,7,Spring,5.94,23.83,82.15
74606,3,Winter,1.53,5.33,17.75
43999,6,Spring,4.82,21.79,77.13
69293,2,Spring,1.69,6.67,24.99
84503,7,Autumn,3.86,16.98,54.97
85906,8,Summer,9.15,32.21,100.87
61645,4,Summer,4.44,18.43,58.04
91545,7,Winter,4.21,15.81,56.77
32075,2,Winter,0.81,4.29,12.46
28484,4,Winter,2.28,8.69,25.87
43725,5,Autumn,2.99,12.50,46.40
16882,3,Summer,3.46,14.88,41.16
64520,4,Winter,1.71,8.80,25.43
69453,2,Winter,0.98,5.29,13.13
13752,8,Winter,3.34,17.68,45.30
54146,3,Winter,1.31,6.94,19.59
79070,8,Summer,7.28,35.07,104.95
12087,9,Summer,7.81,41.66,100.10
38765,8,Summer,7.54,31.91,94.13
51880,3,Summer,2.48,13.50,37.92
89226,7,Spring,5.34,23.23,69.50
98745,2,Summer,2.24,9.85,27.59
30519,5,Winter,2.56,10.31,32.50
45136,8,Summer,7.68,38.99,98.06
79998,3,Winter,1.79,7.07,20.81
99164,4,Winter,2.29,10.35,32.04
76787,2,Autumn,1.32,5.01,15.48
43632,9,Spring,6.75,28.43,83.66
55442,2,Spring,1.54,6.89,23.52
83690,6,Summer,7.12,28.33,83.80
25550,5,Spring,3.98,16.08,56.37
40782,3,Autumn,1.84,10.42,24.48
35714,6,Winter,2.95,11.71,42.17
42937,2,Autumn,1.14,5.54,17.04
14620,2,Summer,1.95,8.98,21.52
73027,5,Summer,5.13,19.16,59.73
61988,4,Summer,3.57,18.92,48.36
33654,9,Autumn,5.63,28.19,87.98
91537,2,Summer,1.98,7.96,24.90
18834,7,Spring,6.12,26.57,87.14
38137,3,Spring,2.86,9.56,35.42
49515,9,Autumn,7.10,28.22,77.07
67957,5,Winter,2.42,10.80,30.88
14532,7,Winter,4.22,14.69,44.82
90207,9,Autumn,6.78,28.82,93.78
57412,9,Summer,9.86,40.62,123.40
66132,6,Winter,2.96,14.78,44.28
95874,5,Winter,3.10,13.34,37.24
92953,4,Autumn,2.86,11.08,28.43
33723,7,Winter,3.24,13.69,44.44
23855,3,Autumn,1.89,9.99,28.49
93073,4,Autumn,2.64,12.32,32.87
44617,7,Spring,6.15,22.70,74.42
40965,7,Autumn,4.01,19.39,61.88
56190,9,Summer,8.14,37.37,131.93
66017,9,Summer,9.01,38.77,104.04
30188,2,Winter,1.19,4.87,15.71
84692,4,Summer,3.62,16.90,42.64
17919,5,Autumn,2.96,13.53,42.21
74125,7,Winter,3.60,12.68,38.41
87054,5,Summer,4.65,19.08,73.20
95882,6,Autumn,4.63,19.42,52.22
48759,3,Winter,1.75,7.06,20.18
38711,3,Autumn,1.66,8.08,23.54
12185,2,Winter,1.15,4.91,12.99
21002,8,Winter,4.71,20.63,52.75
59903,3,Autumn,1.87,9.02,27.22
19874,4,Winter,1.79,8.41,22.48
79788,4,Summer,3.85,16.99,50.37
83234,3,Spring,2.10,9.64,30.44
91320,2,Spring,1.97,6.95,20.35
57335,2,Autumn,1.20,4.65,16.29
63653,6,Summer,6.13,27.55,78.41
67319,7,Summer,7.84,31.86,102.96
46774,4,Autumn,2.60,12.95,34.29
31357,4,Spring,3.48,14.80,36.09
40239,3,Summer,3.00,13.42,39.51
72271,6,Summer,6.59,29.54,78.10
40894,6,Summer,6.18,23.85,64.69
75789,2,Winter,0.87,3.79,13.57
37368,8,Summer,8.29,30.52,113.29
95652,8,Summer,7.45,35.21,109.73
99618,7,Spring,6.50,27.37,77.14
81504,6,Spring,4.15,18.64,59.58
70869,2,Spring,1.65,6.59,24.87
85603,7,Spring,6.99,26.06,75.02
31693,2,Autumn,1.60,6.31,15.89
49702,2,Winter,1.04,5.09,13.95
33956,5,Spring,3.77,16.39,54.34
46627,7,Winter,3.42,16.14,45.43
98944,7,Winter,3.97,17.12,56.08
80134,7,Spring,6.40,26.89,71.44
82240,6,Winter,3.56,15.17,38.05
18228,3,Summer,3.29,13.90,42.56
46430,2,Winter,1.04,4.23,13.34
30327,6,Spring,5.01,20.08,56.68
40412,7,Summer,7.58,26.71,94.99
40325,5,Summer,5.11,22.48,67.11
73722,2,Spring,1.46,7.26,17.97
82540,2,Winter,0.93,3.99,12.07
50010,7,Winter,2.95,14.76,44.33
44551,6,Autumn,4.73,18.37,57.25
44058,6,Autumn,3.75,17.78,52.68
96565,6,Spring,5.19,20.09,61.01
54478,8,Winter,3.64,14.25,55.38
43246,4,Spring,3.29,16.78,48.21
24458,8,Summer,7.78,33.21,100.52
40740,8,Summer,7.24,40.04,97.18
86534,3,Spring,2.88,11.27,29.61
48614,6,Spring,4.86,22.72,69.41
86187,5,Summer,5.40,18.93,63.79
37745,8,Autumn,5.68,23.82,69.99
12749,8,Winter,4.04,16.30,46.26
42552,3,Spring,2.56,10.89,34.40
48839,4,Winter,1.87,7.15,26.82
93627,5,Autumn,3.37,16.53,44.89
81624,4,Summer,3.83,16.01,51.15
61250,6,Winter,3.72,14.06,46.93
98456,7,Summer,8.04,34.28,97.87
26516,2,Winter,1.03,3.88,11.76
50308,9,Autumn,6.31,30.44,80.79
10747,5,Winter,2.69,10.42,28.72
44792,8,Spring,6.66,34.26,84.73
22575,2,Winter,1.05,4.58,10.71
96909,6,Winter,3.35,13.49,42.23
35870,6,Autumn,4.22,18.35,49.95
97077,9,Summer,9.68,35.31,128.42
88092,8,Summer,8.47,34.77,101.36
51019,9,Spring,6.88,35.07,86.28
35836,9,Spring,8.67,32.03,93.77
31890,5,Summer,5.63,20.87,68.39
70611,2,Winter,1.08,5.02,15.98
48270,3,Spring,2.35,10.41,32.40
94436,2,Spring,1.64,7.40,17.78
28409,3,Winter,1.57,7.87,22.69
87485,7,Summer,6.87,34.18,106.66
82306,6,Spring,5.99,24.83,62.00
94669,2,Spring,1.66,5.80,21.83
77495,3,Summer,3.03,11.29,34.94
29893,2,Summer,1.77,7.15,24.73
30665,5,Spring,4.40,18.60,63.92
45733,9,Autumn,6.85,27.63,86.12
75673,7,Autumn,5.18,20.27,64.50
94526,3,Summer,2.90,10.89,38.22
29969,7,Autumn,4.35,20.63,61.54
21256,8,Autumn,5.65,27.61,67.59
19856,4,Summer,3.71,16.05,41.96
25329,7,Winter,2.97,14.23,45.88
82343,9,Spring,8.74,29.65,109.66
50790,4,Spring,3.28,14.16,43.10
58429,9,Spring,9.09,34.87,115.62
68862,6,Spring,4.34,18.72,53.84
86137,2,Winter,1.24,4.60,15.57
43724,9,Spring,7.80,36.87,102.38
65023,4,Autumn,2.79,12.01,28.11
27575,5,Winter,2.65,11.24,37.31
70925,4,Autumn,2.41,10.22,31.88
70755,3,Spring,2.26,9.95,34.30
37612,4,Autumn,2.42,12.03,34.42
82553,4,Summer,4.53,18.95,47.39
56512,6,Spring,5.99,24.12,72.73
64467,7,Summer,7.53,31.41,93.28
40421,3,Winter,1.42,5.23,17.23
73810,2,Summer,2.09,6.96,22.54
54048,8,Winter,4.80,20.58,58.92
65295,9,Winter,5.37,23.11,66.29
52082,8,Winter,3.93,19.09,60.52
71473,9,Summer,9.19,45.27,122.31
22428,9,Spring,8.78,36.24,94.20
35181,2,Autumn,1.34,5.02,16.15
36892,4,Spring,3.05,14.35,35.48
45868,2,Spring,1.65,7.68,18.98
21262,5,Winter,2.77,13.02,34.28
24979,8,Spring,7.79,30.48,82.58
39477,8,Autumn,5.15,25.40,68.42
81519,5,Winter,2.94,11.91,33.26
76759,8,Summer,7.00,31.17,94.09
36777,4,Winter,2.06,7.15,23.43
96206,9,Summer,8.60,40.96,102.15
48275,8,Spring,8.04,32.21,90.90
76362,6,Winter,3.28,10.67,33.30
25113,6,Winter,2.79,11.09,34.87
31267,2,Summer,1.83,7.14,20.80
99213,7,Spring,5.63,24.86,80.56
78110,6,Spring,4.26,20.93,53.43
48095,9,Autumn,7.18,24.91,96.07
47997,8,Spring,6.26,29.47,96.89
75591,6,Winter,3.26,14.04,37.24
12475,5,Summer,4.73,19.98,63.38
67014,4,Summer,4.26,17.65,49.57
46152,3,Autumn,2.10,9.10,21.33
67022,6,Autumn,4.26,20.89,55.68
50664,6,Autumn,3.40,14.95,55.68
65077,4,Spring,3.37,11.90,46.20
49890,5,Spring,4.94,16.99,52.26
80831,3,Summer,3.05,13.46,39.03
43300,7,Summer,7.08,27.37,104.04
84446,3,Autumn,2.01,10.15,30.62
66401,6,Autumn,3.81,15.47,43.89
41275,9,Summer,9.19,38.11,115.84
57277,9,Spring,7.25,29.54,95.14
88492,5,Autumn,3.75,14.50,51.48
84430,4,Winter,2.02,7.05,25.92
99021,3,Winter,1.60,7.29,24.00
56179,8,Winter,4.66,18.34,57.42
32758,3,Spring,2.65,9.60,34.00
22912,9,Autumn,5.58,22.79,68.44
61273,5,Winter,2.67,11.18,40.43
11099,7,Autumn,5.37,19.85,58.87
49847,4,Autumn,2.70,13.65,34.21
75011,2,Autumn,1.20,5.76,13.85
10853,3,Winter,1.28,6.46,17.03
77292,4,Summer,4.69,18.54,52.79
55257,6,Summer,5.76,27.11,77.95
30336,3,Autumn,2.18,8.06,28.63
54628,5,Winter,3.03,12.93,31.15
33156,2,Autumn,1.32,5.32,16.10
94141,2,Summer,2.14,9.15,28.29
80967,6,Winter,2.97,15.30,42.87
18945,3,Autumn,2.12,8.39,30.50
92727,3,Winter,1.82,6.80,21.64
11308,2,Winter,1.21,4.72,14.73
74534,4,Winter,1.92,10.54,30.66
66136,7,Spring,5.16,21.55,69.36
35166,3,Spring,2.13,10.64,28.69
57254,3,Spring,2.32,8.74,27.64
62333,5,Winter,2.45,9.59,31.45
75678,5,Winter,2.69,11.21,37.34
22391,6,Summer,6.66,24.44,84.63
72788,5,Spring,3.89,16.52,56.74
99871,7,Winter,4.20,18.16,53.59
69295,9,Summer,9.69,42.26,122.58
38731,5,Spring,3.76,17.76,58.43
58746,8,Summer,7.20,28.99,95.58
38143,6,Winter,2.72,10.58,36.98
23120,8,Spring,7.08,26.25,81.73
16256,9,Autumn,5.96,25.56,74.62
15550,6,Winter,3.66,13.61,46.82
71283,3,Summer,2.64,11.18,33.94
60134,5,Autumn,3.18,14.01,50.66
45923,2,Winter,1.09,4.57,16.03
90740,7,Summer,7.67,27.73,88.87
69438,2,Autumn,1.18,5.15,14.91
11856,4,Autumn,3.14,13.50,32.40
35116,5,Winter,2.81,12.78,40.26
32029,7,Spring,5.64,23.51,77.34
81103,4,Summer,3.80,18.20,58.31
65011,4,Winter,2.09,8.33,23.21
75115,2,Summer,1.83,9.09,27.91
70636,8,Summer,8.34,35.88,106.66
88329,6,Autumn,4.90,16.84,60.91
69063,4,Autumn,2.90,13.27,38.50
27591,4,Winter,1.96,7.34,21.70
52935,4,Spring,2.99,14.83,39.50
34954,7,Spring,6.40,22.78,72.99
13746,6,Summer,5.75,23.36,82.87
27851,7,Spring,6.38,21.51,78.34
73774,5,Spring,3.58,18.10,57.58
14085,9,Spring,7.29,38.40,99.31
30329,4,Spring,3.21,15.55,41.52
92857,2,Winter,0.95,5.28,14.09
70066,3,Autumn,2.05,8.17,26.85
30295,4,Winter,2.03,8.52,26.22
43074,4,Winter,2.05,8.15,29.39
12949,9,Autumn,5.10,24.36,67.22
17628,7,Winter,3.65,14.44,47.51
18098,4,Spring,3.13,13.89,45.65
28888,3,Winter,1.83,6.41,18.78
56287,6,Autumn,4.59,19.73,58.87
72681,2,Autumn,1.19,5.01,15.54
12041,5,Winter,2.72,8.85,34.56
31111,9,Spring,7.15,34.78,91.72
23993,7,Winter,3.61,14.73,44.42
91057,6,Summer,5.13,25.92,64.97
48035,6,Autumn,4.04,20.22,60.25
66447,4,Winter,1.86,8.31,27.46
55940,7,Winter,3.25,14.74,46.12
49451,6,Autumn,3.73,16.25,62.33
56373,3,Spring,2.94,12.08,31.12
79575,8,Winter,4.64,20.16,54.78
73365,8,Spring,7.97,28.54,98.01
84199,6,Autumn,3.87,20.86,59.39
90210,9,Winter,5.75,20.68,69.09
62444,7,Winter,4.04,15.41,57.57
86669,4,Summer,3.33,14.30,50.56
32793,9,Spring,8.29,27.90,87.48
45241,5,Winter,2.31,11.30,30.03
73975,7,Autumn,4.51,20.24,64.98
72298,5,Winter,2.25,10.94,34.28
35163,2,Autumn,1.24,5.38,15.61
49805,2,Spring,1.82,6.77,21.06
15995,2,Winter,0.97,4.47,14.35
70873,6,Autumn,4.05,16.32,48.25
28585,6,Spring,4.93,21.62,61.91
40218,7,Spring,5.60,27.42,63.76
25752,6,Autumn,3.89,19.48,53.02
94845,3,Summer,3.05,13.62,34.41
56083,7,Autumn,3.99,21.93,65.71
31906,8,Autumn,5.21,22.65,81.42
96667,7,Spring,5.65,29.21,70.11
90534,7,Autumn,5.56,21.48,66.52
27483,8,Winter,4.00,18.84,64.00
14197,2,Summer,1.79,7.51,27.02
28124,9,Autumn,7.14,28.50,72.66
57904,6,Autumn,4.47,18.22,56.58
17872,6,Autumn,4.82,18.86,58.63
38743,9,Spring,7.73,32.61,97.21
77737,8,Spring,6.86,30.39,83.47
99630,7,Autumn,5.13,21.15,55.97
64097,6,Winter,3.28,11.41,39.24
88068,4,Summer,4.12,18.56,50.36
30609,2,Summer,2.20,9.27,24.28
71988,9,Autumn,6.08,28.06,76.55
79279,8,Autumn,5.19,18.94,71.67
53602,4,Summer,4.30,18.18,43.13
79076,3,Winter,1.45,5.40,20.04
21950,9,Summer,8.88,32.71,125.78
30502,6,Spring,5.87,19.47,63.31
89568,9,Spring,6.96,34.94,101.52
36586,8,Autumn,6.36,21.64,69.13
76534,7,Summer,6.91,26.24,76.62
95104,7,Spring,5.74,21.32,79.92
49464,4,Summer,3.45,17.61,48.62
96287,7,Winter,3.44,15.34,52.65
68697,3,Winter,1.62,6.12,21.88
75009,4,Autumn,2.54,11.98,36.76
87047,4,Summer,3.99,18.77,58.62
30916,5,Winter,2.51,10.73,36.33
47892,5,Autumn,3.11,13.70,41.09
89318,8,Winter,3.82,18.21,51.37
12501,3,Spring,2.60,9.81,27.50
85066,9,Summer,10.55,45.65,123.92
15776,8,Summer,8.17,28.43,112.14
79995,2,Summer,1.74,8.46,24.28
99569,5,Summer,5.13,20.22,59.18
80655,4,Winter,1.95,9.18,30.25
28816,4,Autumn,2.36,10.78,32.33
78985,9,Winter,5.14,22.09,62.62
74326,4,Spring,3.14,15.24,38.94
90692,7,Spring,6.79,26.56,89.23
98646,4,Spring,3.73,14.23,42.46
64125,7,Summer,6.67,30.05,100.13
74798,2,Autumn,1.26,6.28,17.10
61690,5,Spring,4.11,17.90,52.31
47140,9,Spring,7.27,34.48,96.45
92950,9,Summer,9.41,32.75,107.02
78046,4,Winter,1.66,7.25,23.84
79020,9,Spring,7.75,38.98,92.38
26888,9,Summer,9.71,37.17,124.10
31525,4,Winter,2.04,8.77,21.87
89000,5,Summer,4.23,18.92,54.56
48272,5,Summer,4.90,23.53,59.59
57961,7,Summer,8.26,31.15,104.12
19531,9,Winter,3.90,18.94,62.03
76290,6,Summer,7.12,25.24,69.12
89636,3,Winter,1.69,8.01,22.07
13558,5,Winter,2.68,9.58,29.96
20266,5,Summer,4.72,21.52,63.48
61851,8,Spring,8.04,27.00,98.12
79577,6,Winter,3.37,15.00,41.52
43760,3,Summer,3.14,14.05,42.13
99472,2,Autumn,1.17,5.79,18.16
29753,3,Summer,2.78,11.41,36.40
84397,7,Summer,8.11,32.69,91.40
70600,6,Summer,5.28,21.45,65.71
41902,6,Autumn,4.28,20.40,60.46
15906,7,Summer,7.95,28.18,95.66
14078,7,Autumn,4.06,18.40,56.41
81630,3,Autumn,1.94,8.72,24.12
99617,4,Spring,3.62,12.02,36.36
32196,2,Autumn,1.36,5.04,16.71
67762,2,Autumn,1.59,6.79,18.09
69699,6,Summer,5.53,21.58,68.74
84260,7,Summer,6.33,31.16,98.48
44968,9,Summer,9.35,38.94,110.49
33870,7,Spring,6.11,24.25,68.26
52947,4,Autumn,2.58,12.30,40.58
87387,8,Winter,4.50,20.46,57.21
87059,9,Summer,9.85,37.43,127.20
45820,4,Spring,3.73,14.15,42.41
57900,7,Autumn,3.87,19.00,60.74
41532,8,Spring,6.82,29.51,79.12
32362,6,Winter,3.55,15.08,41.55
91184,7,Winter,4.14,17.31,47.86
99641,5,Autumn,3.71,17.13,42.52
46173,9,Autumn,5.78,25.58,67.53
12237,3,Autumn,2.22,8.81,28.76
48447,8,Winter,3.83,18.75,55.03
69172,2,Winter,1.09,5.15,13.14
19335,9,Summer,8.99,45.23,136.30
27340,8,Spring,6.22,30.86,72.21
62300,9,Winter,4.32,19.83,50.23
48820,2,Spring,1.50,5.78,21.64
61375,5,Winter,2.87,10.76,33.99
25537,3,Spring,2.74,11.99,31.11
52386,7,Spring,6.09,26.48,77.58
81202,9,Autumn,6.51,24.40,74.84
82096,7,Winter,3.49,13.32,47.98
37944,3,Summer,3.18,12.51,45.04
17697,9,Summer,8.61,44.03,127.43
75854,5,Spring,4.93,20.89,64.24
99392,9,Winter,4.74,17.94,59.06
99905,9,Autumn,5.92,24.65,85.14
80929,5,Summer,4.30,23.27,60.47
82922,5,Summer,5.67,20.56,66.95
98628,3,Summer,2.96,12.59,40.20
49864,7,Winter,3.62,17.28,55.00
25221,4,Summer,4.29,16.64,55.72
69599,3,Spring,2.64,9.60,34.67
78820,8,Summer,8.34,34.45,112.97
15534,4,Autumn,2.36,9.39,33.52
77152,7,Autumn,5.10,22.67,62.09
27043,9,Autumn,5.81,22.83,74.76
99882,4,Spring,2.72,13.68,43.88
45268,3,Summer,3.01,12.47,35.30
35675,9,Spring,7.90,34.75,107.05
96246,9,Winter,4.71,23.93,69.95
68836,8,Summer,6.85,34.82,100.89
74666,3,Winter,1.63,7.41,19.22
35615,8,Autumn,4.42,25.13,67.91
58171,9,Autumn,6.67,25.79,75.61
10136,9,Autumn,7.01,28.29,91.36
41034,8,Spring,7.14,28.38,86.30
72772,9,Autumn,5.76,26.51,92.19
41738,8,Spring,5.79,28.85,76.90
97718,8,Autumn,6.06,25.50,79.09
69967,6,Summer,5.94,23.90,77.43
33309,5,Autumn,3.20,16.50,45.98
49059,7,Autumn,4.70,24.11,55.78
59598,7,Winter,3.90,14.88,43.74
18381,6,Spring,5.21,20.55,52.91
87868,4,Spring,3.64,14.90,41.25
22211,3,Spring,2.55,11.17,33.22
34864,7,Winter,3.78,17.83,48.24
76719,2,Spring,1.87,7.68,24.91
52111,5,Winter,2.84,12.99,37.38
24283,9,Autumn,6.19,22.25,79.57
74929,5,Autumn,3.45,14.29,45.22
73891,4,Spring,3.75,14.71,45.07
55127,2,Winter,0.95,4.14,11.51
42954,3,Autumn,2.00,7.84,26.28
31047,4,Autumn,2.52,12.38,37.79
79029,8,Autumn,6.42,26.05,84.25
75093,6,Summer,5.57,22.91,90.21
80859,6,Winter,3.09,11.30,37.00
12869,2,Autumn,1.17,4.76,16.30
63987,6,Summer,5.67,23.52,71.05
10961,8,Summer,7.34,29.87,94.23
33172,3,Spring,2.43,11.27,37.17
84103,6,Summer,5.39,26.72,76.75
40012,8,Spring,7.60,33.64,89.20
96190,7,Winter,4.18,18.12,50.29
99856,6,Summer,5.74,26.43,82.11
11280,7,Spring,5.65,20.69,69.56
33045,5,Autumn,3.64,17.21,47.18
47271,5,Spring,4.41,17.74,58.37
77051,8,Autumn,5.15,22.82,75.09
96734,4,Summer,4.48,15.48,54.87
63313,6,Spring,4.56,19.53,62.18
59752,2,Autumn,1.32,5.16,14.31
35812,8,Summer,7.57,36.46,103.74
86657,2,Summer,2.01,9.16,28.03
45580,5,Summer,4.53,22.31,54.07
89858,6,Spring,4.76,19.86,58.91
98503,2,Spring,1.72,8.18,20.95
52929,9,Summer,8.38,40.69,115.85
58535,5,Spring,3.59,17.96,46.24
45708,8,Summer,7.90,35.61,120.88
80968,2,Winter,1.06,5.26,13.61
15160,9,Summer,9.01,38.45,128.05
99359,8,Winter,4.64,20.89,58.08
37958,4,Spring,3.94,15.04,40.29
50548,9,Summer,9.46,35.61,113.59
72922,9,Winter,4.88,24.77,56.52
18916,9,Spring,6.97,29.30,84.78
80434,2,Spring,1.67,6.33,19.68
74282,8,Autumn,6.23,23.65,73.32
93392,7,Summer,6.88,25.86,78.62
92497,9,Winter,4.00,19.77,59.21
35286,4,Spring,3.74,12.92,46.14
89357,5,Spring,4.33,18.05,57.94
89366,2,Winter,1.02,4.95,15.38
86379,4,Winter,2.13,7.38,24.77
88480,5,Winter,3.02,13.11,35.60
39873,7,Winter,4.42,16.86,44.74
84687,8,Autumn,5.67,26.28,78.70
17125,3,Summer,2.71,14.29,36.94
82658,9,Spring,8.71,34.55,113.03
67902,8,Autumn,5.96,23.76,80.95
67175,3,Summer,3.18,11.52,38.94
39610,4,Spring,3.42,14.75,46.75
44219,8,Summer,8.83,35.79,100.66
65817,3,Spring,2.61,9.08,27.07
42159,4,Summer,4.66,18.61,55.75
92829,8,Autumn,5.50,23.50,85.26
31864,5,Autumn,3.52,14.08,51.80
46361,9,Winter,3.92,17.51,63.55
63515,7,Summer,7.04,31.65,96.22
83643,7,Winter,3.79,16.11,47.67
18351,9,Autumn,5.26,23.39,85.20
66097,7,Autumn,4.48,22.92,65.79
25427,4,Spring,3.37,14.03,46.03
44991,3,Spring,2.51,11.51,32.21
61161,8,Summer,7.43,33.80,113.84
22069,5,Autumn,3.76,16.98,42.41
20349,2,Autumn,1.24,5.24,14.52
47672,8,Summer,7.97,37.26,90.97
10684,5,Summer,4.57,24.53,66.08
33575,5,Winter,2.59,13.32,33.57
62284,5,Summer,5.33,19.23,53.08
49730,2,Spring,1.42,6.75,20.49
19658,6,Winter,3.07,13.83,35.59
84033,5,Spring,3.90,14.72,58.28
74464,3,Winter,1.31,6.06,17.44
77682,4,Autumn,2.30,10.97,32.54
89506,3,Summer,2.97,14.02,41.28
12267,9,Autumn,6.39,27.56,79.08
44409,5,Autumn,3.65,14.73,52.51
88544,2,Summer,2.26,7.54,29.29
64087,2,Spring,1.63,7.09,18.18
47363,7,Spring,6.02,27.46,71.99
19666,2,Winter,1.05,4.91,15.37
77330,9,Autumn,7.42,24.28,75.81
81890,4,Spring,3.00,11.82,44.88
93781,6,Winter,2.98,13.77,44.29
95391,2,Winter,0.96,4.87,13.04
43525,2,Spring,1.54,7.43,17.29
50928,5,Winter,2.24,9.02,27.64
16685,6,Summer,6.73,27.31,91.64
33250,6,Spring,4.62,19.95,60.80
77075,6,Summer,6.80,24.16,91.09
26580,9,Autumn,5.38,25.46,74.93
85752,6,Autumn,4.77,18.48,57.90
70859,4,Winter,1.72,7.38,26.87
86588,3,Winter,1.50,5.73,18.12
49291,3,Summer,2.64,12.82,31.35
54034,6,Winter,3.11,11.44,31.86
49731,7,Summer,6.99,32.79,93.77
89329,9,Winter,4.50,20.71,52.70
70330,4,Spring,3.05,15.48,35.37
49889,7,Summer,6.32,27.43,98.80
91577,5,Autumn,3.51,14.64,44.51
10770,3,Summer,3.12,12.70,34.03
41324,4,Autumn,2.27,10.60,33.90
62255,4,Summer,4.63,19.78,48.43
12677,2,Summer,1.98,7.61,23.51
20657,4,Summer,4.02,15.24,48.11
80917,4,Autumn,2.51,10.81,29.89
31970,4,Spring,3.67,16.78,48.84
55293,6,Summer,5.58,24.36,78.61
87279,2,Summer,1.95,8.76,23.41
19419,2,Spring,1.73,7.67,18.29
18698,8,Winter,4.59,20.17,60.42
18697,7,Spring,6.01,24.92,86.84
52482,6,Winter,3.22,12.99,38.15
13376,5,Spring,3.44,14.94,47.68
52058,4,Autumn,3.24,13.64,34.94
85694,4,Summer,3.90,16.13,55.02
12681,3,Spring,2.61,11.14,29.00
41303,6,Summer,6.19,24.06,69.93
92626,2,Autumn,1.32,4.83,17.19
31482,8,Summer,8.30,32.05,111.15
24748,9,Summer,7.74,39.33,113.27
19056,9,Summer,8.33,40.86,137.00
